system,vintage,month,correctedkwh,expectedkwh
825,B,11,602.153922,622.753515
825,B,12,517.538906,563.408218
826,C,1,559.781139,592.199958
826,C,2,624.310898,641.769603
826,C,3,825.969592,802.915655
826,C,4,971.702554,912.744316
826,C,5,1062.904225,969.895399
826,C,6,1091.447473,938.607675
826,C,7,1069.098379,932.636683
826,C,8,983.394816,899.342206
826,C,9,895.140852,828.884904
826,C,10,835.587197,750.801146
826,C,11,601.289973,619.639748
826,C,12,521.946524,560.591177
827,B,2,504.948089,522.595679
827,B,3,743.854019,739.697899
827,B,4,677.204037,671.325225
827,B,5,923.606280,903.836735
827,B,6,945.492237,930.692619
827,B,7,883.194125,920.695013
827,B,8,912.810656,888.064927
827,B,9,748.742814,731.428370
827,B,10,669.981117,715.128876
827,B,11,405.411022,481.480267
827,B,12,357.437997,495.638348
828,C,1,359.260000,451.522615
828,C,2,552.600859,585.307161
828,C,3,739.536740,735.999409
828,C,4,681.902575,667.968599
828,C,5,886.139351,899.317552
828,C,6,914.266621,926.039156
828,C,7,905.322877,916.091538
828,C,8,913.738301,883.624602
828,C,9,732.888787,727.771228
828,C,10,677.002926,711.553231
828,C,11,385.077094,479.072865
828,C,12,359.291528,493.160156
829,B,2,430.624988,382.114094
829,B,3,749.398885,664.115552
829,B,4,834.752472,756.883728
829,B,5,875.052347,830.341145
829,B,6,972.866470,896.257530
829,B,7,965.293637,871.220460
829,B,8,916.335587,844.584041
829,B,9,665.008399,603.693396
829,B,10,628.504088,529.979852
829,B,11,598.330515,522.421494
829,B,12,529.562487,476.815871
830,C,1,558.912651,489.622565
830,C,2,526.485425,465.182376
830,C,3,751.545014,660.794974
830,C,4,852.657812,753.099309
830,C,5,854.361170,826.189439
830,C,6,954.697515,891.776242
830,C,7,955.835826,866.864358
830,C,8,917.560815,840.361120
830,C,9,661.771074,600.674929
830,C,10,596.158166,527.329952
830,C,11,614.757625,519.809387
830,C,12,551.625273,474.431791
831,B,2,513.191219,521.755907
831,B,3,931.487865,916.897977
831,B,4,1147.557192,1134.226321
831,B,5,1155.288036,1106.547633
831,B,6,1192.916101,1146.471310
831,B,7,1245.898451,1220.935973
831,B,8,1179.258186,1129.630142
831,B,9,910.064085,900.788475
831,B,10,728.936820,723.173646
831,B,11,619.900271,649.075571
831,B,12,569.037534,604.011089
832,C,1,653.548997,622.488540
832,C,2,657.044672,635.181105
832,C,3,891.284838,912.313487
832,C,4,1113.003204,1128.555189
832,C,5,1134.955972,1101.014895
832,C,6,1107.109209,1140.738953
832,C,7,1221.391962,1214.831293
832,C,8,1136.448447,1123.981991
832,C,9,873.499464,896.284532
832,C,10,674.446732,719.557778
832,C,11,559.183553,645.830193
832,C,12,532.385486,600.991034
833,B,2,402.650459,349.607863
833,B,3,684.764192,599.149934
833,B,4,797.749136,732.153006
833,B,5,793.259827,696.423514
833,B,6,800.041556,721.239601
833,B,7,832.090956,773.268040
833,B,8,819.094418,721.886826
833,B,9,685.906703,578.852275
833,B,10,581.894218,479.821155
833,B,11,463.723038,444.503362
833,B,12,410.412536,417.578575
834,C,1,415.118676,429.289081
834,C,2,439.693861,425.609573
834,C,3,634.158881,596.154185
834,C,4,712.780495,728.492241
834,C,5,843.295446,692.941396
834,C,6,855.219836,717.633403
834,C,7,894.429683,769.401700
834,C,8,798.177037,718.277392
834,C,9,648.065124,575.958014
834,C,10,555.944706,477.422050
834,C,11,448.910713,442.280845
834,C,12,416.535717,415.490682
835,B,2,831.361001,787.587860
835,B,3,1696.692573,1533.659546
835,B,4,1879.310486,1952.604004
835,B,5,2220.482638,2143.201172
835,B,6,2343.537093,2230.512207
835,B,7,2280.975966,2196.685303
835,B,8,1021.790100,2089.955322
835,B,9,1815.018261,1656.945068
835,B,10,1434.310860,1348.311523
835,B,11,974.912370,921.402771
835,B,12,773.386932,667.115112
836,C,1,729.980489,633.199585
836,C,2,1035.796589,958.802612
836,C,3,1560.615875,1525.991248
836,C,4,1916.234815,1942.840984
836,C,5,2183.046349,2132.485166
836,C,6,2227.390038,2219.359646
836,C,7,2221.094501,2185.701876
836,C,8,2029.492275,2079.505546
836,C,9,1681.760283,1648.660343
836,C,10,1368.151118,1341.569966
836,C,11,974.479877,916.795757
836,C,12,724.671522,663.779537
837,B,2,541.893349,968.478625
837,B,3,942.367729,1783.459717
837,B,4,1047.253116,1957.744019
837,B,5,997.055319,1913.668091
837,B,6,1063.548502,2080.331543
837,B,7,1074.560513,2072.654541
837,B,8,1413.120958,2017.669067
837,B,9,1524.299761,1417.556641
837,B,10,1456.237803,1339.483521
837,B,11,1461.665620,1379.708740
837,B,12,1241.470149,1155.059448
838,C,1,1388.082411,1247.526367
838,C,2,1368.187634,1179.017456
838,C,3,1950.034311,1774.542418
838,C,4,807.673039,1947.955298
838,C,5,389.399713,1904.099750
838,C,6,378.615885,2069.929885
838,C,7,845.824902,2062.291268
838,C,8,2119.702931,2007.580722
838,C,9,1529.486152,1410.468857
838,C,10,1453.293246,1332.786103
838,C,11,1606.015002,1372.810197
838,C,12,1308.010489,1149.284151
839,B,2,368.349931,403.488723
839,B,3,860.575158,806.996713
839,B,4,926.311767,851.856736
839,B,5,872.917532,825.333028
839,B,6,975.582232,950.299430
839,B,7,1022.597122,1006.109190
839,B,8,959.398179,911.806714
839,B,9,835.891371,780.258003
839,B,10,644.085643,590.897184
839,B,11,636.915282,553.399260
839,B,12,586.008626,494.354022
840,C,1,623.604957,536.360848
840,C,2,527.079454,491.203663
840,C,3,851.459066,802.961729
840,C,4,888.282376,847.597452
840,C,5,810.426057,821.206363
840,C,6,946.411887,945.547932
840,C,7,938.916803,1001.078644
840,C,8,920.684399,907.247681
840,C,9,828.027216,776.356713
840,C,10,649.181375,587.942698
840,C,11,654.885697,550.632264
840,C,12,602.965468,491.882252
841,B,2,547.928706,519.177356
841,B,3,1074.815675,1032.398659
841,B,4,1272.866574,1214.513728
841,B,5,1366.092735,1249.120442
841,B,6,1437.997174,1382.191060
841,B,7,1406.560895,1378.209797
841,B,8,1390.368730,1278.835943
841,B,9,908.296468,852.086289
841,B,10,725.034390,715.774120
841,B,11,702.374371,663.344271
841,B,12,604.116529,539.408361
842,C,1,642.704543,600.359050
842,C,2,650.986791,632.041999
842,C,3,1046.913816,1027.236666
842,C,4,1240.752512,1208.441159
842,C,5,1291.348577,1242.874840
842,C,6,1419.993524,1375.280105
842,C,7,1349.980982,1371.318748
842,C,8,1300.337595,1272.441763
842,C,9,866.033375,847.825858
842,C,10,732.094967,712.195249
842,C,11,679.444856,660.027549
842,C,12,571.581188,536.711319
843,B,2,372.473719,409.367085
843,B,3,935.278429,795.162829
843,B,4,1193.543148,1066.543123
843,B,5,1183.217553,1075.361340
843,B,6,1333.241019,1144.940771
843,B,7,1325.711901,1175.089913
843,B,8,1213.373144,1076.686927
843,B,9,980.068584,911.845343
843,B,10,703.508076,658.159673
843,B,11,607.571461,558.372448
843,B,12,544.139053,513.651633
844,C,1,583.628440,555.803741
844,C,2,555.211086,521.012653
844,C,3,889.545963,791.187015
844,C,4,1136.869622,1061.210407
844,C,5,1160.627073,1069.984533
844,C,6,1262.507723,1139.216067
844,C,7,1232.816109,1169.214464
844,C,8,1219.706822,1071.303493
844,C,9,1002.977912,907.286116
844,C,10,723.591237,654.868875
844,C,11,576.288558,555.580585
844,C,12,503.071159,511.083375
845,B,2,267.069099,337.153596
845,B,3,557.402617,671.686457
845,B,4,729.496858,778.718770
845,B,5,1051.204721,1048.698346
845,B,6,1000.592006,936.530684
845,B,7,1025.615266,995.895866
845,B,8,980.776505,1017.493833
845,B,9,725.234372,871.777664
845,B,10,434.765129,589.119997
845,B,11,243.729562,418.021427
845,B,12,294.221275,465.712743
846,C,1,253.405077,383.119139
846,C,2,337.387923,429.104577
846,C,3,596.617024,668.328024
846,C,4,745.465719,774.825176
846,C,5,1023.547467,1043.454854
846,C,6,951.701194,931.848031
846,C,7,504.630421,990.916387
846,C,8,498.501378,1012.406364
846,C,9,383.916455,867.418776
846,C,10,200.777730,586.174397
846,C,11,89.092307,415.931320
846,C,12,200.478464,463.384180
847,B,2,281.900756,236.116843
847,B,3,664.977717,598.213949
847,B,4,769.836946,733.713079
847,B,5,830.914626,752.894141
847,B,6,906.143913,851.014502
847,B,7,919.330175,854.454068
847,B,8,907.123595,809.490551
847,B,9,641.656421,604.696866
847,B,10,494.364590,475.963648
847,B,11,502.965124,440.993159
847,B,12,404.921265,374.436670
848,C,1,435.805093,391.300135
848,C,2,351.244739,347.961664
848,C,3,610.187450,595.222879
848,C,4,802.969659,730.044514
848,C,5,1029.244218,749.129670
848,C,6,1029.798427,846.759429
848,C,7,1013.878634,850.181797
848,C,8,916.532067,805.443098
848,C,9,680.221129,601.673382
848,C,10,535.035443,473.583830
848,C,11,501.988899,438.788193
848,C,12,427.898949,372.564487
849,B,2,284.771954,243.124835
849,B,3,593.227894,540.067624
849,B,4,678.438875,630.220511
849,B,5,740.470447,689.979966
849,B,6,789.079305,747.814254
849,B,7,764.196369,731.969111
849,B,8,738.434895,704.708982
849,B,9,528.464994,497.858097
849,B,10,470.441246,433.032174
849,B,11,462.090988,418.117791
849,B,12,410.511064,381.205603
850,C,1,429.857246,390.110014
850,C,2,426.793091,378.194187
850,C,3,588.140690,537.367286
850,C,4,665.467594,627.069408
850,C,5,713.730525,686.530066
850,C,6,773.730311,744.075183
850,C,7,753.210213,728.309265
850,C,8,724.060071,701.185437
850,C,9,522.074752,495.368807
850,C,10,463.209702,430.867013
850,C,11,401.837816,416.027202
850,C,12,363.196085,379.299575
851,B,2,449.198832,361.431696
851,B,3,968.011909,849.206424
851,B,4,1100.012299,949.948102
851,B,5,1192.153868,1044.949164
851,B,6,1289.311148,1121.453415
851,B,7,1276.801282,1085.220654
851,B,8,1217.272521,1057.970983
851,B,9,887.133551,764.361067
851,B,10,835.108053,674.110514
851,B,11,785.443817,674.415475
851,B,12,691.962105,617.324952
852,C,1,720.369077,634.556662
852,C,2,630.931583,595.299263
852,C,3,853.894173,844.960392
852,C,4,1028.071214,945.198361
852,C,5,1324.098264,1039.724418
852,C,6,1429.927932,1115.846148
852,C,7,1308.377216,1079.794551
852,C,8,1212.369348,1052.681128
852,C,9,904.883804,760.539261
852,C,10,780.882504,670.739961
852,C,11,695.621533,671.043397
852,C,12,653.618899,614.238327
853,B,2,333.428773,277.181055
853,B,3,544.430012,484.433266
853,B,4,860.124537,767.853998
853,B,5,932.923196,858.175766
853,B,6,941.316527,875.546515
853,B,7,961.407878,879.722926
853,B,8,923.264755,847.309390
853,B,9,823.596515,761.585034
853,B,10,679.207283,647.368351
853,B,11,452.724417,498.030385
853,B,12,359.600252,442.739693
854,C,1,384.248993,432.345126
854,C,2,452.920026,456.533503
854,C,3,532.907900,482.011099
854,C,4,838.588073,764.014728
854,C,5,906.611575,853.884887
854,C,6,927.908061,871.168782
854,C,7,952.907695,875.324311
854,C,8,978.751153,843.072843
854,C,9,973.871166,757.777109
854,C,10,735.416364,644.131509
854,C,11,440.990851,495.540234
854,C,12,424.842170,440.525995
855,B,2,155.573317,145.133661
855,B,3,756.432024,703.092646
855,B,4,887.544772,840.166215
855,B,5,761.294874,716.069917
855,B,6,914.914257,864.527243
855,B,7,932.968244,898.153763
855,B,8,868.182578,830.490912
855,B,9,603.795952,565.741067
855,B,10,574.113601,537.659167
855,B,11,523.572117,481.186150
855,B,12,494.575346,445.928457
856,C,1,503.941695,452.325773
856,C,2,466.137771,451.526947
856,C,3,646.569956,699.577182
856,C,4,808.939047,835.965384
856,C,5,859.487425,712.489567
856,C,6,945.553595,860.204606
856,C,7,976.373154,893.662994
856,C,8,836.305678,826.338458
856,C,9,599.407799,562.912362
856,C,10,586.165060,534.970871
856,C,11,466.197601,478.780219
856,C,12,429.891684,443.698815
857,B,2,178.505403,147.822299
857,B,3,820.821121,726.381516
857,B,4,994.918002,840.651611
857,B,5,986.491944,913.808321
857,B,6,972.081664,920.986910
857,B,7,971.612623,981.421737
857,B,8,966.162339,927.527354
857,B,9,758.917409,771.711189
857,B,10,610.777740,671.205477
857,B,11,570.013940,542.442763
857,B,12,575.139930,485.004720
858,C,1,600.007388,469.740959
858,C,2,552.201890,517.378047
858,C,3,766.671438,722.749608
858,C,4,928.481951,836.448353
858,C,5,904.713697,909.239279
858,C,6,886.296053,916.381976
858,C,7,891.679121,976.514628
858,C,8,776.462995,922.889718
858,C,9,632.651933,767.852633
858,C,10,556.055532,667.849450
858,C,11,519.405036,539.730550
858,C,12,488.504540,482.579697
859,B,2,87.685395,90.838582
859,B,3,869.298213,819.330231
859,B,4,1106.956274,1047.757141
859,B,5,1270.191483,1356.237488
859,B,6,961.771768,1405.722107
859,B,7,530.545351,1387.630920
859,B,8,596.223222,1204.803955
859,B,9,601.056525,957.720886
859,B,10,637.278026,714.352798
859,B,11,372.903315,428.423996
859,B,12,284.706267,356.308868
860,C,1,432.492201,419.810760
860,C,2,515.772532,508.696060
860,C,3,796.062694,815.233580
860,C,4,1051.263704,1042.518355
860,C,5,1357.705909,1349.456300
860,C,6,1451.344477,1398.693496
860,C,7,1534.936241,1380.692766
860,C,8,1365.734605,1198.779935
860,C,9,1141.228492,952.932282
860,C,10,807.610812,710.781034
860,C,11,434.929161,426.281876
860,C,12,415.222873,354.527324
861,B,2,97.578844,107.118672
861,B,3,940.921954,932.013611
861,B,4,1007.176957,974.564026
861,B,5,1169.848766,1080.973022
861,B,6,1194.502424,1112.051880
861,B,7,1197.581156,1128.242920
861,B,8,1140.086362,1098.875610
861,B,9,945.700186,958.158813
861,B,10,751.295542,748.344177
861,B,11,656.969413,690.841125
861,B,12,630.070553,653.084473
862,C,1,679.829223,689.693787
862,C,2,618.074253,599.864563
862,C,3,912.340996,927.353543
862,C,4,980.415803,969.691206
862,C,5,1159.668983,1075.568157
862,C,6,1169.593265,1106.491620
862,C,7,1188.035849,1122.601705
862,C,8,1107.183807,1093.381232
862,C,9,971.908850,953.368019
862,C,10,807.621778,744.602456
862,C,11,750.046115,687.386920
862,C,12,726.485981,649.819050
863,B,2,99.387615,96.166156
863,B,3,960.585182,896.757084
863,B,4,1099.818150,979.497126
863,B,5,1084.626836,969.509872
863,B,6,1194.427924,1095.100500
863,B,7,1243.706840,1126.423859
863,B,8,1127.528444,1048.872592
863,B,9,955.633413,879.594307
863,B,10,734.169942,656.640772
863,B,11,688.640904,618.122314
863,B,12,616.963753,543.851350
864,C,1,661.177175,580.486862
864,C,2,593.717964,538.530473
864,C,3,909.224338,892.273298
864,C,4,1055.555734,974.599640
864,C,5,1044.574262,964.662322
864,C,6,1123.819895,1089.624998
864,C,7,1164.422820,1120.791740
864,C,8,1098.461877,1043.628229
864,C,9,941.808037,875.196335
864,C,10,703.738435,653.357568
864,C,11,689.070449,615.031703
864,C,12,627.538582,541.132093
865,B,2,74.777115,117.055475
865,B,3,1211.723541,1266.283588
865,B,4,1088.481660,1079.779327
865,B,5,1450.130337,1415.784978
865,B,6,1423.085168,1406.191842
865,B,7,1320.278303,1384.010837
865,B,8,1374.755944,1407.657455
865,B,9,1194.881931,1250.753271
865,B,10,1184.407208,1300.215023
865,B,11,879.312142,931.349863
865,B,12,904.567248,998.667798
866,C,1,811.653270,874.120363
866,C,2,1005.374715,1092.517766
866,C,3,1194.202223,1259.952170
866,C,4,1099.098117,1074.380431
866,C,5,1723.710437,1408.706053
866,C,6,1619.692710,1399.160883
866,C,7,1582.247890,1377.090783
866,C,8,1510.235488,1400.619168
866,C,9,1317.687564,1244.499505
866,C,10,1352.181507,1293.713948
866,C,11,857.201771,926.693114
866,C,12,886.586261,993.674459
867,B,2,58.452639,59.868027
867,B,3,653.426227,711.309692
867,B,4,670.267861,867.709045
867,B,5,671.564726,933.102173
867,B,6,689.832738,1040.691010
867,B,7,795.478740,1034.322144
867,B,8,759.205595,978.036102
867,B,9,796.038104,703.775909
867,B,10,601.204120,549.991837
867,B,11,516.082129,479.270996
867,B,12,465.128969,372.899704
868,C,1,496.599912,418.892395
868,C,2,432.825248,419.076187
868,C,3,659.094035,707.753144
868,C,4,954.374986,863.370500
868,C,5,1188.127401,928.436662
868,C,6,1139.513094,1035.487554
868,C,7,1209.582584,1029.150533
868,C,8,1045.604448,973.145922
868,C,9,814.005975,700.257030
868,C,10,613.664373,547.241877
868,C,11,452.406279,476.874641
868,C,12,396.567255,371.035205
869,B,2,83.194992,76.480089
869,B,3,1147.527849,1038.205310
869,B,4,1281.203953,1176.968327
869,B,5,1386.743083,1288.550730
869,B,6,1329.703692,1261.224850
869,B,7,1317.044884,1235.294817
869,B,8,1199.913085,1115.009651
869,B,9,1025.015151,933.941908
869,B,10,875.945669,795.606490
869,B,11,794.486309,705.884532
869,B,12,757.630508,679.222031
870,C,1,761.135467,685.455325
870,C,2,780.256826,713.814163
870,C,3,1104.381300,1033.014284
870,C,4,1256.953973,1171.083485
870,C,5,1375.381367,1282.107976
870,C,6,1338.947555,1254.918726
870,C,7,1296.255493,1229.118343
870,C,8,1188.509489,1109.434603
870,C,9,1059.245511,929.272198
870,C,10,913.419755,791.628457
870,C,11,738.285925,702.355109
870,C,12,712.565471,675.825921
871,B,2,65.458232,70.331840
871,B,3,795.356332,678.531276
871,B,4,864.270362,767.817003
871,B,5,886.279567,821.525147
871,B,6,974.879924,882.584478
871,B,7,981.005310,866.851552
871,B,8,924.491872,853.204027
871,B,9,694.285641,618.906174
871,B,10,656.710803,556.847057
871,B,11,655.291873,563.239522
871,B,12,573.258766,525.246175
872,C,1,607.929910,529.396504
872,C,2,575.805891,492.322881
872,C,3,800.508253,675.138619
872,C,4,868.642509,763.977918
872,C,5,882.104581,817.417521
872,C,6,950.084433,878.171555
872,C,7,939.439517,862.517295
872,C,8,925.716043,848.938007
872,C,9,681.164618,615.811643
872,C,10,630.990980,554.062822
872,C,11,665.282027,560.423324
872,C,12,607.455217,522.619944
873,B,2,50.340866,73.172944
873,B,3,1112.659939,1059.456758
873,B,4,1465.862477,1448.513402
873,B,5,1450.723236,1478.797915
873,B,6,1547.846864,1574.942858
873,B,7,1533.830477,1614.412299
873,B,8,1443.755113,1467.464664
873,B,9,1233.022765,1218.966582
873,B,10,896.208901,864.120407
873,B,11,756.747714,713.843220
873,B,12,682.104067,643.184433
874,C,1,742.287612,700.899737
874,C,2,723.925193,682.947475
874,C,3,1091.110920,1054.159475
874,C,4,1413.288236,1441.270835
874,C,5,1369.386157,1471.403925
874,C,6,1438.175399,1567.068144
874,C,7,1501.798566,1606.340238
874,C,8,1399.494415,1460.127341
874,C,9,1173.714024,1212.871750
874,C,10,864.420704,859.799805
874,C,11,701.497183,710.274003
874,C,12,645.141520,639.968511
875,B,2,37.244253,59.645560
875,B,3,807.964362,726.131104
875,B,4,973.062670,893.216003
875,B,5,967.471342,869.600586
875,B,6,940.969326,838.123413
875,B,7,983.016424,908.072632
875,B,8,967.706661,894.738159
875,B,9,835.134501,789.345581
875,B,10,667.631547,621.277161
875,B,11,656.556426,612.977600
875,B,12,585.537811,547.270813
876,C,1,638.718521,593.314392
876,C,2,611.311185,556.691895
876,C,3,777.138812,722.500448
876,C,4,939.997537,888.749923
876,C,5,923.468525,865.252583
876,C,6,910.236459,833.932796
876,C,7,974.746463,903.532269
876,C,8,959.759719,890.264468
876,C,9,801.898629,785.398853
876,C,10,641.668416,618.170775
876,C,11,641.023806,609.912712
876,C,12,569.331923,544.534459
877,B,2,31.196178,31.562205
877,B,3,759.520859,667.283545
877,B,4,829.947192,741.960312
877,B,5,860.345889,736.001797
877,B,6,944.444895,796.940154
877,B,7,921.376773,785.594819
877,B,8,881.941127,762.821156
877,B,9,631.049848,536.962569
877,B,10,598.436394,514.428540
877,B,11,583.548224,521.913123
877,B,12,486.108282,432.195790
878,C,1,524.498428,462.349372
878,C,2,506.030762,441.870869
878,C,3,737.995910,663.947127
878,C,4,824.023642,738.250510
878,C,5,859.321386,732.321788
878,C,6,907.460909,792.955454
878,C,7,884.271085,781.666845
878,C,8,851.132249,759.007050
878,C,9,597.748475,534.277756
878,C,10,560.627563,511.856397
878,C,11,578.046463,519.303558
878,C,12,495.956498,430.034811
879,B,2,49.183667,43.470076
879,B,3,1050.407418,974.438943
879,B,4,1200.869345,1128.514007
879,B,5,1338.835547,1259.168861
879,B,6,1280.250844,1266.534722
879,B,7,1107.940537,1118.680435
879,B,8,1058.982577,1182.043528
879,B,9,915.701806,943.454888
879,B,10,828.800926,756.240511
879,B,11,641.769783,572.503110
879,B,12,598.773580,510.088951
880,C,1,575.999858,520.239723
880,C,2,655.461054,608.581064
